0.000000	29.870000
0.000513	30.818000
0.001027	30.818000
0.001540	31.152000
0.002053	31.178000
0.002567	31.178000
0.003080	30.287000
0.003593	27.987000
0.004107	26.046000
0.004620	24.005000
0.005133	21.066000
0.005647	19.573000
0.006160	18.884000
0.006673	18.451000
0.007187	18.050000
0.007700	17.896000
0.008213	17.694000
0.008727	17.550000
0.009240	17.375000
0.009754	17.081000
0.010267	17.028000
0.010780	16.924000
0.011294	16.814000
0.011807	16.806000
0.012320	16.740000
0.012834	16.654000
0.013347	16.637000
0.013860	16.628000
0.014374	16.619000
0.014887	16.610000
0.015400	16.581000
0.015914	16.563000
0.016427	16.549000
0.016940	16.539000
0.017454	16.509000
0.017967	16.502000
0.018480	16.496000
0.018994	16.491000
0.019507	16.477000
0.020020	16.472000
0.020534	16.468000
0.021047	16.455000
0.021560	16.444000
0.022074	16.432000
0.022587	16.419000
0.023100	16.407000
0.023614	16.397000
0.024127	16.388000
0.024640	16.380000
0.025154	16.374000
0.025667	16.368000
0.026181	16.363000
0.026694	16.358000
0.027207	16.353000
0.027721	16.349000
0.028234	16.344000
0.028747	16.341000
0.029261	16.337000
0.029774	16.334000
0.030287	16.331000
0.030801	16.329000
0.031314	16.327000
0.031827	16.325000
0.032341	16.323000
0.032854	16.321000
0.033367	16.320000
0.033881	16.319000
0.034394	16.318000
0.034907	16.317000
0.035421	16.316000
0.035934	16.316000
0.036447	16.316000
0.036961	16.316000
0.037474	16.316000
0.037987	16.317000
0.038501	16.317000
0.039014	16.318000
0.039527	16.318000
0.040041	16.318000
0.040554	16.319000
0.041067	16.319000
0.041581	16.319000
0.042094	16.320000
0.042607	16.320000
0.043121	16.321000
0.043634	16.323000
0.044148	16.324000
0.044661	16.325000
0.045174	16.326000
0.045688	16.326000
0.046201	16.327000
0.046714	16.327000
0.047228	16.326000
0.047741	16.326000
0.048254	16.326000
0.048768	16.325000
0.049281	16.325000
0.049794	16.325000
0.050308	16.324000
0.050821	16.324000
0.051334	16.323000
0.051848	16.322000
0.052361	16.321000
0.052874	16.321000
0.053388	16.319000
0.053901	16.318000
0.054414	16.318000
0.054928	16.317000
0.055441	16.316000
0.055954	16.315000
0.056468	16.315000
0.056981	16.314000
0.057494	16.314000
0.058008	16.314000
0.058521	16.314000
0.059034	16.314000
0.059548	16.314000
0.060061	16.315000
0.060575	16.315000
0.061088	16.316000
0.061601	16.317000
0.062115	16.318000
0.062628	16.320000
0.063141	16.322000
0.063655	16.324000
0.064168	16.326000
0.064681	16.327000
0.065195	16.329000
0.065708	16.329000
0.066221	16.330000
0.066735	16.330000
0.067248	16.330000
0.067761	16.331000
0.068275	16.331000
0.068788	16.331000
0.069301	16.331000
0.069815	16.331000
0.070328	16.331000
0.070841	16.331000
0.071355	16.331000
0.071868	16.331000
0.072381	16.331000
0.072895	16.330000
0.073408	16.330000
0.073921	16.329000
0.074435	16.328000
0.074948	16.327000
0.075461	16.325000
0.075975	16.325000
0.076488	16.324000
0.077001	16.324000
0.077515	16.324000
0.078028	16.323000
0.078542	16.323000
0.079055	16.323000
0.079568	16.322000
0.080082	16.322000
0.080595	16.323000
0.081108	16.323000
0.081622	16.324000
0.082135	16.324000
0.082648	16.325000
0.083162	16.326000
0.083675	16.327000
0.084188	16.328000
0.084702	16.329000
0.085215	16.330000
0.085728	16.331000
0.086242	16.332000
0.086755	16.333000
0.087268	16.335000
0.087782	16.336000
0.088295	16.337000
0.088808	16.339000
0.089322	16.340000
0.089835	16.341000
0.090348	16.343000
0.090862	16.344000
0.091375	16.345000
0.091888	16.347000
0.092402	16.348000
0.092915	16.349000
0.093428	16.351000
0.093942	16.352000
0.094455	16.353000
0.094969	16.354000
0.095482	16.355000
0.095995	16.357000
0.096509	16.358000
0.097022	16.358000
0.097535	16.359000
0.098049	16.360000
0.098562	16.360000
0.099075	16.360000
0.099589	16.361000
0.100102	16.361000
0.100615	16.361000
0.101129	16.361000
0.101642	16.360000
0.102155	16.360000
0.102669	16.359000
0.103182	16.358000
0.103695	16.357000
0.104209	16.356000
0.104722	16.355000
0.105235	16.354000
0.105749	16.353000
0.106262	16.352000
0.106775	16.351000
0.107289	16.350000
0.107802	16.349000
0.108315	16.347000
0.108829	16.346000
0.109342	16.344000
0.109855	16.343000
0.110369	16.341000
0.110882	16.339000
0.111395	16.338000
0.111909	16.336000
0.112422	16.335000
0.112936	16.334000
0.113449	16.333000
0.113962	16.332000
0.114476	16.331000
0.114989	16.330000
0.115502	16.329000
0.116016	16.328000
0.116529	16.326000
0.117042	16.325000
0.117556	16.324000
0.118069	16.323000
0.118582	16.322000
0.119096	16.321000
0.119609	16.321000
0.120122	16.321000
0.120636	16.321000
0.121149	16.321000
0.121662	16.321000
0.122176	16.321000
0.122689	16.321000
0.123202	16.321000
0.123716	16.321000
0.124229	16.321000
0.124742	16.322000
0.125256	16.322000
0.125769	16.323000
0.126282	16.324000
0.126796	16.325000
0.127309	16.326000
0.127822	16.327000
0.128336	16.328000
0.128849	16.329000
0.129362	16.329000
0.129876	16.329000
0.130389	16.329000
0.130903	16.329000
0.131416	16.330000
0.131929	16.330000
0.132443	16.330000
0.132956	16.331000
0.133469	16.331000
0.133983	16.332000
0.134496	16.332000
0.135009	16.332000
0.135523	16.331000
0.136036	16.330000
0.136549	16.330000
0.137063	16.330000
0.137576	16.330000
0.138089	16.329000
0.138603	16.329000
0.139116	16.328000
0.139629	16.328000
0.140143	16.327000
0.140656	16.327000
0.141169	16.327000
0.141683	16.326000
0.142196	16.326000
0.142709	16.325000
0.143223	16.325000
0.143736	16.324000
0.144249	16.323000
0.144763	16.323000
0.145276	16.323000
0.145789	16.323000
0.146303	16.322000
0.146816	16.322000
0.147330	16.322000
0.147843	16.322000
0.148356	16.322000
0.148870	16.322000
0.149383	16.323000
0.149896	16.323000
0.150410	16.322000
0.150923	16.322000
0.151436	16.322000
0.151950	16.321000
0.152463	16.320000
0.152976	16.319000
0.153490	16.318000
0.154003	16.318000
0.154516	16.318000
0.155030	16.317000
0.155543	16.317000
0.156056	16.317000
0.156570	16.316000
0.157083	16.315000
0.157596	16.315000
0.158110	16.314000
0.158623	16.313000
0.159136	16.313000
0.159650	16.313000
0.160163	16.313000
0.160676	16.313000
0.161190	16.314000
0.161703	16.315000
0.162216	16.316000
0.162730	16.317000
0.163243	16.318000
0.163756	16.318000
0.164270	16.319000
0.164783	16.320000
0.165297	16.321000
0.165810	16.322000
0.166323	16.323000
0.166837	16.324000
0.167350	16.325000
0.167863	16.326000
0.168377	16.327000
0.168890	16.329000
0.169403	16.329000
0.169917	16.330000
